abbr,sentence_a,sentence_b,sentence_c
ACTH,"In most of them, ectopic Adrenocorticotropic hormone ( ACTH ) produced by PHEO resulted in bilateral adrenocortical hyperplasia.","In most of them, ectopic Adrenocorticotropic hormone ( ACTH ) produced by PHEO resulted in bilateral adrenocortical hyperplasia.","In most of them, ectopic Adrenocorticotropic hormone ( ACTH ) produced by PHEO resulted in bilateral adrenocortical hyperplasia."
ACTH,Statistically significant decreases in secretion of all measured pituitary hormones except Adrenocorticotropic hormone ( ACTH ) occurred after hypophysectomy.,Statistically significant decreases in secretion of all measured pituitary hormones except Adrenocorticotropic hormone ( ACTH ) occurred after hypophysectomy.,Statistically significant decreases in secretion of all measured pituitary hormones except Adrenocorticotropic hormone ( ACTH ) occurred after hypophysectomy.
ACTH,Adrenocorticotropic hormone ( ACTH ) and more recently vigabatrin are the most common first-line medications.,Adrenocorticotropic hormone ( ACTH ) and more recently vigabatrin are the most common first-line medications.,Adrenocorticotropic hormone ( ACTH ) and more recently vigabatrin are the most common first-line medications.
ACTH,"In two other experiments, increased plasma levels of corticosterone were induced by injection of Adrenocorticotropic hormone ( ACTH ) or feeding of corticosterone.","In two other experiments, increased plasma levels of corticosterone were induced by injection of Adrenocorticotropic hormone ( ACTH ) or feeding of corticosterone.","In two other experiments, increased plasma levels of corticosterone were induced by injection of Adrenocorticotropic hormone ( ACTH ) or feeding of corticosterone."
ACTH,"RESULTS: Mean systolic, diastolic and mean arterial blood pressure, heart rate and the plasma concentrations of Adrenocorticotropic hormone ( ACTH ) and cortisol all increased markedly during the first 1 h after ring castration and tail docking.","RESULTS: Mean systolic, diastolic and mean arterial blood pressure, heart rate and the plasma concentrations of Adrenocorticotropic hormone ( ACTH ) and cortisol all increased markedly during the first 1 h after ring castration and tail docking.","RESULTS: Mean systolic, diastolic and mean arterial blood pressure, heart rate and the plasma concentrations of Adrenocorticotropic hormone ( ACTH ) and cortisol all increased markedly during the first 1 h after ring castration and tail docking."
ACTH,"In order to clarify the appropriate usage of Adrenocorticotropic hormone ( ACTH ), the efficacy and side effects of two different regimens of low dose ACTH therapy were compared.","In order to clarify the appropriate usage of Adrenocorticotropic hormone ( ACTH ), the efficacy and side effects of two different regimens of low dose ACTH therapy were compared.","In order to clarify the appropriate usage of Adrenocorticotropic hormone ( ACTH ), the efficacy and side effects of two different regimens of low dose ACTH therapy were compared."
ACTH,Neither plasma Adrenocorticotropic hormone ( ACTH ) nor corticosterone was altered by the treatment conditions.,Neither plasma Adrenocorticotropic hormone ( ACTH ) nor corticosterone was altered by the treatment conditions.,Neither plasma Adrenocorticotropic hormone ( ACTH ) nor corticosterone was altered by the treatment conditions.
ACTH,"Adrenocortical reserve was assessed in response to low-dose Adrenocorticotropic hormone ( ACTH ), following suppression of the HPA axis with dexamethasone.","Adrenocortical reserve was assessed in response to low-dose Adrenocorticotropic hormone ( ACTH ), following suppression of the HPA axis with dexamethasone.","Adrenocortical reserve was assessed in response to low-dose Adrenocorticotropic hormone ( ACTH ), following suppression of the HPA axis with dexamethasone."
ACTH,Bovine adrenocortical cells express bTREK-1 K+ channels that set the resting membrane potential (V(m)) and couple angiotensin II (AngII) and Adrenocorticotropic hormone ( ACTH ) receptors to membrane depolarization and corticosteroid secretion.,Bovine adrenocortical cells express bTREK-1 K+ channels that set the resting membrane potential (V(m)) and couple angiotensin II (AngII) and Adrenocorticotropic hormone ( ACTH ) receptors to membrane depolarization and corticosteroid secretion.,Bovine adrenocortical cells express bTREK-1 K+ channels that set the resting membrane potential (V(m)) and couple angiotensin II (AngII) and Adrenocorticotropic hormone ( ACTH ) receptors to membrane depolarization and corticosteroid secretion.
ACTH,"Adrenocorticotropic hormone ( ACTH ) and (Bu)2cAMP, on the other hand, failed to stimulate aldosterone production by these cells, suggesting that the local production of this steroid by mesangial cells is regulated differently from that of adrenal zona glomerulosa cells.","Adrenocorticotropic hormone ( ACTH ) and (Bu)2cAMP, on the other hand, failed to stimulate aldosterone production by these cells, suggesting that the local production of this steroid by mesangial cells is regulated differently from that of adrenal zona glomerulosa cells.","Adrenocorticotropic hormone ( ACTH ) and (Bu)2cAMP, on the other hand, failed to stimulate aldosterone production by these cells, suggesting that the local production of this steroid by mesangial cells is regulated differently from that of adrenal zona glomerulosa cells."
ACTH,"OBJECTIVE: Microinjectin of neostigmine, an inhibitor of acetylcholine esterase, into the rat hippocampus elicited stress-like responses reflected by the release of Adrenocorticotropic hormone ( ACTH ) and blood glucose elevations.","OBJECTIVE: Microinjectin of neostigmine, an inhibitor of acetylcholine esterase, into the rat hippocampus elicited stress-like responses reflected by the release of Adrenocorticotropic hormone ( ACTH ) and blood glucose elevations.","OBJECTIVE: Microinjectin of neostigmine, an inhibitor of acetylcholine esterase, into the rat hippocampus elicited stress-like responses reflected by the release of Adrenocorticotropic hormone ( ACTH ) and blood glucose elevations."
ACTH,Cushing syndrome caused by Adrenocorticotropic hormone ( ACTH ) production from solid tumors can result in life-threatening hypercortisolemia.,Cushing syndrome caused by Adrenocorticotropic hormone ( ACTH ) production from solid tumors can result in life-threatening hypercortisolemia.,Cushing syndrome caused by Adrenocorticotropic hormone ( ACTH ) production from solid tumors can result in life-threatening hypercortisolemia.
ACTH,The present prospective observational study was designed to assess the prevalence of hemodialysis in type 2 diabetic patients with an impairment of plasma aldosterone responsiveness to Adrenocorticotropic hormone ( ACTH ).,The present prospective observational study was designed to assess the prevalence of hemodialysis in type 2 diabetic patients with an impairment of plasma aldosterone responsiveness to Adrenocorticotropic hormone ( ACTH ).,The present prospective observational study was designed to assess the prevalence of hemodialysis in type 2 diabetic patients with an impairment of plasma aldosterone responsiveness to Adrenocorticotropic hormone ( ACTH ).
ACTH,"In the adrenal cortex, the stress induced IL-18 precursor proteins (pro-IL-18) via Adrenocorticotropic hormone ( ACTH ) and a superoxide-mediated caspase-1 activation pathway, resulting in conversion of pro-IL-18 to the mature form, which was released into plasma.","In the adrenal cortex, the stress induced IL-18 precursor proteins (pro-IL-18) via Adrenocorticotropic hormone ( ACTH ) and a superoxide-mediated caspase-1 activation pathway, resulting in conversion of pro-IL-18 to the mature form, which was released into plasma.","In the adrenal cortex, the stress induced IL-18 precursor proteins (pro-IL-18) via Adrenocorticotropic hormone ( ACTH ) and a superoxide-mediated caspase-1 activation pathway, resulting in conversion of pro-IL-18 to the mature form, which was released into plasma."
ACTH,"In contrast, basal cardiovascular variables and plasma concentrations of noradrenaline, adrenaline, neuropeptide Y, Adrenocorticotropic hormone ( ACTH ) and cortisol were similar in pregnant and non-pregnant ewes.","In contrast, basal cardiovascular variables and plasma concentrations of noradrenaline, adrenaline, neuropeptide Y, Adrenocorticotropic hormone ( ACTH ) and cortisol were similar in pregnant and non-pregnant ewes.","In contrast, basal cardiovascular variables and plasma concentrations of noradrenaline, adrenaline, neuropeptide Y, Adrenocorticotropic hormone ( ACTH ) and cortisol were similar in pregnant and non-pregnant ewes."
